country,demographic,coefficient,intercept,test_size,r_squared,latitude,longitude
Syrian Arab Republic,Female 60+,64.48344370860929,-128532.761589404,0.1869,0.376421522346924,34.6401861,39.0494106
Syrian Arab Republic,Male 0-4,148.43058350100608,-296449.4144869216,0.0622,0.9435130334604621,34.6401861,39.0494106
Syrian Arab Republic,Male 5-17,399.5007911392405,-796575.8232594936,0.06509999999999999,0.7234788909301404,34.6401861,39.0494106
Syrian Arab Republic,Male 18-59,223.86780277961626,-440387.55906684336,0.1086,0.25095287286623946,34.6401861,39.0494106
Syrian Arab Republic,Male 60+,88.6581045172719,-177258.66017124295,0.1115,0.8591161288699589,34.6401861,39.0494106
Tajikistan,Female 0-4,6.133192834562697,-12269.565226554267,0.1434,0.4985205245792125,38.6281733,70.8156541
Tajikistan,Female 5-17,79.2822514379622,-158903.7136400986,0.1376,0.5315848565691091,38.6281733,70.8156541
Tajikistan,Female 18-59,161.42396694214872,-323880.49421487603,0.2739,0.5079664541561251,38.6281733,70.8156541
Tajikistan,Female 60+,1.5100565681961031,-3012.105279698303,0.1898,0.5256335803463537,38.6281733,70.8156541
Tajikistan,Male 0-4,3.5119439868204285,-6982.784596375618,0.155,0.17544592672187864,38.6281733,70.8156541
Tajikistan,Male 5-17,49.10085547050878,-98269.47321026564,0.2014,0.3871037680842091,38.6281733,70.8156541
Tajikistan,Male 18-59,33.626153300212906,-67261.70085166785,0.0593,0.7297397924620461,38.6281733,70.8156541
Tajikistan,Male 60+,-1.611879321181647,3266.5575109993715,0.01,0.0,38.6281733,70.8156541
Thailand,Female 0-4,222.67787929125146,-439020.4386766335,0.01,0.0,14.8971921,100.83273
Thailand,Female 5-17,502.41869918699183,-988191.7357723577,0.01,0.0,14.8971921,100.83273
Thailand,Female 18-59,2491.875,-4970652.80882353,0.01,0.0,14.8971921,100.83273
Thailand,Female 60+,348.4373752495011,-696620.3485528943,0.01,0.0,14.8971921,100.83273
Thailand,Male 0-4,225.85235732009926,-444960.32630272955,0.1057,0.15918358804535393,14.8971921,100.83273
Thailand,Male 5-17,509.89205457463896,-1002459.2776886037,0.01,0.0,14.8971921,100.83273
Thailand,Male 18-59,2356.3473738949565,-4695733.994279773,0.01,0.0,14.8971921,100.83273
Thailand,Male 60+,328.0971806387226,-655727.0291916169,0.01,0.0,14.8971921,100.83273
The former Yugoslav Republic of Macedonia,Female 0-4,-20.17222142754972,40681.73208410817,0.097,0.9685586856639621,41.6171214,21.7168387
The former Yugoslav Republic of Macedonia,Female 5-17,-59.940509131156595,120902.537908135,0.0622,0.8142524757353715,41.6171214,21.7168387
The former Yugoslav Republic of Macedonia,Female 18-59,-118.32926987420565,238696.4597328491,0.0999,0.9583786001180448,41.6171214,21.7168387
The former Yugoslav Republic of Macedonia,Female 60+,-20.74334442595674,41795.41181364392,0.1927,0.3907896061896501,41.6171214,21.7168387
The former Yugoslav Republic of Macedonia,Male 0-4,-21.914568911264947,44194.98033354311,0.1115,0.8265855921922379,41.6171214,21.7168387
The former Yugoslav Republic of Macedonia,Male 5-17,-52.341932841932824,105635.11220311216,0.2159,0.4809060164848117,41.6171214,21.7168387
The former Yugoslav Republic of Macedonia,Male 18-59,-101.61534177920092,205186.51009327587,0.0564,0.8815523544800079,41.6171214,21.7168387
The former Yugoslav Republic of Macedonia,Male 60+,-19.117047308319744,38510.894371941285,0.2594,0.4594874245776424,41.6171214,21.7168387
Timor-Leste,Female 0-4,-0.0,0.0,0.01,1.0,-8.5151979,125.8375756
Timor-Leste,Female 5-17,-0.0,0.0,0.01,1.0,-8.5151979,125.8375756
Timor-Leste,Female 18-59,-0.009299236134174698,19.030222517436076,0.1521,0.103221598299867,-8.5151979,125.8375756
Timor-Leste,Female 60+,0.0,0.0,0.01,1.0,-8.5151979,125.8375756
Timor-Leste,Male 0-4,0.021062271062271053,-42.22252747252745,0.2739,0.14416389090153492,-8.5151979,125.8375756
Timor-Leste,Male 5-17,0.016487455197132617,-33.06953405017922,0.01,0.0,-8.5151979,125.8375756
Timor-Leste,Male 18-59,-0.6628119293974438,1338.1777236762025,0.0999,0.7991231543918119,-8.5151979,125.8375756
Timor-Leste,Male 60+,0.0,0.0,0.01,1.0,-8.5151979,125.8375756
Togo,Female 0-4,48.22722127900397,-95534.63525749864,0.08539999999999999,0.36222617618227215,8.7800265,1.0199765
Togo,Female 5-17,67.70940843297672,-133549.33259911893,0.1202,0.3276908269197296,8.7800265,1.0199765
Togo,Female 18-59,133.19682190056642,-264585.7070484582,0.1347,0.4960699565289117,8.7800265,1.0199765
Togo,Female 60+,27.887919332945504,-55793.265270506105,0.2101,0.7430025156811282,8.7800265,1.0199765
Togo,Male 0-4,47.771670854271385,-94641.00722361814,0.2101,0.3107029022056703,8.7800265,1.0199765
Togo,Male 5-17,157.06868131868134,-313204.91410256416,0.1144,0.4984409335701524,8.7800265,1.0199765
Togo,Male 18-59,97.21120760281828,-193264.1487792889,0.1057,0.5428615167800268,8.7800265,1.0199765
Togo,Male 60+,13.479845880260818,-26953.74777711915,0.06509999999999999,0.6665669929843736,8.7800265,1.0199765
Tonga,Female 0-4,-0.0,1.0,0.01,1.0,-19.9160819,-175.2026424
Tonga,Female 5-17,-0.0,0.0,0.01,1.0,-19.9160819,-175.2026424
Tonga,Female 18-59,-0.3333333333333332,670.9999999999998,0.2652,0.5555555555556061,-19.9160819,-175.2026424
Tonga,Female 60+,-0.0,0.0,0.01,1.0,-19.9160819,-175.2026424
Tonga,Male 0-4,0.3333333333333332,-669.9999999999998,0.2507,0.5555555555556061,-19.9160819,-175.2026424
Tonga,Male 5-17,-0.0,0.0,0.01,1.0,-19.9160819,-175.2026424
Tonga,Male 18-59,-0.0,1.0,0.01,1.0,-19.9160819,-175.2026424
Tonga,Male 60+,-0.0,0.0,0.01,1.0,-19.9160819,-175.2026424
Trinidad and Tobago,Female 0-4,1.8402203856749315,-3697.939393939393,0.01,0.0,10.8677845,-60.9821067
Trinidad and Tobago,Female 5-17,1.5792079207920795,-3171.757425742575,0.2855,0.07777149124929628,10.8677845,-60.9821067
Trinidad and Tobago,Female 18-59,34.718181818181804,-69762.4818181818,0.01,0.0,10.8677845,-60.9821067
Trinidad and Tobago,Female 60+,0.5629017447199266,-1131.2020202020205,0.01,0.0,10.8677845,-60.9821067
Trinidad and Tobago,Male 0-4,2.621212121212121,-5266.530303030302,0.01,0.0,10.8677845,-60.9821067
Trinidad and Tobago,Male 5-17,3.9774964838255977,-7987.7257383966235,0.1927,0.7110925187745616,10.8677845,-60.9821067
Trinidad and Tobago,Male 18-59,57.27272727272727,-114993.02727272727,0.01,0.0,10.8677845,-60.9821067
Trinidad and Tobago,Male 60+,0.3794642857142857,-762.4553571428571,0.1086,0.6450095663265452,10.8677845,-60.9821067
Tunisia,Female 0-4,3.2204325816843062,-6448.438104003679,0.0941,0.9373975359443444,33.8439408,9.400138
Tunisia,Female 5-17,7.807982401005655,-15642.102137020738,0.07669999999999999,0.9930832528338829,33.8439408,9.400138
Tunisia,Female 18-59,16.987781171896692,-33995.007220216605,0.1898,0.97032039334742,33.8439408,9.400138
Tunisia,Female 60+,0.8056807935076645,-1605.4143372407575,0.1811,0.7355658385326211,33.8439408,9.400138
Tunisia,Male 0-4,3.344054722747782,-6692.692475622182,0.07959999999999999,0.998175841785242,33.8439408,9.400138
Tunisia,Male 5-17,10.565710959103477,-21161.71474312327,0.097,0.9798897905809072,33.8439408,9.400138
Tunisia,Male 18-59,38.09003921568626,-76161.33694117643,0.06799999999999999,0.9252301676287572,33.8439408,9.400138
Tunisia,Male 60+,0.8281770585435507,-1646.8053307948596,0.2391,0.15272410716244933,33.8439408,9.400138
Turkey,Female 0-4,6006.999261447563,-12049622.45716396,0.01,0.0,38.9597594,34.9249653
Turkey,Female 5-17,11411.680187207492,-22895240.46801873,0.01,0.0,38.9597594,34.9249653
Turkey,Female 18-59,19473.43191546282,-39070554.628678456,0.01,0.0,38.9597594,34.9249653
Turkey,Female 60+,1249.7525510204084,-2506860.4056122457,0.01,0.0,38.9597594,34.9249653
Turkey,Male 0-4,6209.212220602527,-12455550.992954325,0.01,0.0,38.9597594,34.9249653
Turkey,Male 5-17,14128.090116279078,-28341459.34302327,0.01,0.0,38.9597594,34.9249653
Turkey,Male 18-59,11101.46511627907,-22280436.36046512,0.2884,0.011345447365161632,38.9597594,34.9249653
Turkey,Male 60+,1340.8280730897009,-2689766.5299003324,0.01,0.0,38.9597594,34.9249653
Turkmenistan,Female 0-4,-24.181744749596124,48707.29402261712,0.1956,0.6979308591350621,39.3763807,59.3924609
Turkmenistan,Female 5-17,-99.68538343893377,200749.05571334928,0.16949999999999998,0.5989632387093609,39.3763807,59.3924609
Turkmenistan,Female 18-59,-94.66997663551405,191143.91705607483,0.1115,0.5182585596824236,39.3763807,59.3924609
Turkmenistan,Female 60+,-2.9225636523266023,5926.458999122037,0.07379999999999999,0.5029314813502109,39.3763807,59.3924609
Turkmenistan,Male 0-4,-34.56210382045574,69608.66386842559,0.1869,0.5861946841176177,39.3763807,59.3924609
Turkmenistan,Male 5-17,-92.33526011560691,185996.38372610047,0.271,0.6101775881591138,39.3763807,59.3924609
Turkmenistan,Male 18-59,-120.5409015025042,243069.5435249225,0.2188,0.5405470887835139,39.3763807,59.3924609
Turkmenistan,Male 60+,-18.872886473429954,38038.87077294687,0.2565,0.5228973654478959,39.3763807,59.3924609
Turks and Caicos Islands,Female 0-4,-0.1428571428571429,287.95238095238113,0.01,0.0,21.7214683,-71.6201783
Turks and Caicos Islands,Female 5-17,-0.14285714285714293,287.9523809523812,0.01,0.0,21.7214683,-71.6201783
Turks and Caicos Islands,Female 18-59,-0.9565217391304348,1929.5652173913047,0.01,0.0,21.7214683,-71.6201783
Turks and Caicos Islands,Female 60+,0.0,0.0,0.01,1.0,21.7214683,-71.6201783
Turks and Caicos Islands,Male 0-4,0.0,0.0,0.01,1.0,21.7214683,-71.6201783
Turks and Caicos Islands,Male 5-17,-0.2857142857142858,575.9047619047623,0.01,0.0,21.7214683,-71.6201783
Turks and Caicos Islands,Male 18-59,-1.4298245614035086,2885.9824561403498,0.1869,0.9781779008925864,21.7214683,-71.6201783
Turks and Caicos Islands,Male 60+,-0.0,0.0,0.01,1.0,21.7214683,-71.6201783
Uganda,Female 0-4,4544.355121675157,-9096979.385116016,0.07669999999999999,0.9780392718823472,1.5333554,32.2166578
Uganda,Female 5-17,11782.421148205054,-23593593.90585277,0.06799999999999999,0.9433315217923496,1.5333554,32.2166578
Uganda,Female 18-59,10114.318521983156,-20247884.23511068,0.1405,0.9672165898366816,1.5333554,32.2166578
Uganda,Female 60+,1209.6820433436528,-2423710.997832817,0.097,0.906371392338694,1.5333554,32.2166578
Uganda,Male 0-4,4189.090392268335,-8382735.484366117,0.097,0.6500939458871875,1.5333554,32.2166578
Uganda,Male 5-17,11524.817554240637,-23076310.02366865,0.1318,0.8205121569342976,1.5333554,32.2166578
Uganda,Male 18-59,7937.826931135633,-15881560.563067464,0.07089999999999999,0.9677677444877772,1.5333554,32.2166578
Uganda,Male 60+,887.3117219917012,-1777784.5698478562,0.1463,0.9609984957311106,1.5333554,32.2166578
Ukraine,Female 0-4,-1.1178160919540232,2267.1752873563228,0.08539999999999999,0.5476977881653896,49.4871968,31.2718321
Ukraine,Female 5-17,-5.959742351046697,12055.525764895327,0.1057,0.5964281636592885,49.4871968,31.2718321
Ukraine,Female 18-59,0.2544320420223237,-333.43959290873136,0.01,0.0,49.4871968,31.2718321
Ukraine,Female 60+,-0.01449975833736105,44.3368777187047,0.01,0.0,49.4871968,31.2718321
Ukraine,Male 0-4,-0.8735632183908041,1776.385057471263,0.1318,0.5241879052513703,49.4871968,31.2718321
Ukraine,Male 5-17,-6.505408429690415,13184.027974636332,0.0941,0.6943874168295157,49.4871968,31.2718321
Ukraine,Male 18-59,45.61352910330361,-90692.01782905086,0.01,0.0,49.4871968,31.2718321
Ukraine,Male 60+,0.6132792701469842,-1216.025848960973,0.01,0.0,49.4871968,31.2718321
United Arab Emirates,Female 0-4,6.821656050955416,-13688.471337579622,0.2536,0.002799882412766519,24.0002488,53.9994829
United Arab Emirates,Female 5-17,67.10334346504561,-134758.74772036474,0.08539999999999999,0.9328295913455941,24.0002488,53.9994829
United Arab Emirates,Female 18-59,39.091056910569094,-78452.21788617884,0.2971,0.09370135101644927,24.0002488,53.9994829
United Arab Emirates,Female 60+,8.128571428571426,-16325.771428571423,0.2391,0.7590275676274365,24.0002488,53.9994829
United Arab Emirates,Male 0-4,22.242857142857137,-44679.528571428564,0.1492,0.6613513406587876,24.0002488,53.9994829
United Arab Emirates,Male 5-17,74.72593582887703,-150079.36363636368,0.1173,0.81098311419041,24.0002488,53.9994829
United Arab Emirates,Male 18-59,47.89285714285713,-96216.39285714283,0.2652,0.08905797074815848,24.0002488,53.9994829
United Arab Emirates,Male 60+,7.443389335281224,-14943.843681519353,0.1115,0.8492935088845748,24.0002488,53.9994829
United Kingdom,Female 0-4,-0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Kingdom,Female 5-17,-0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Kingdom,Female 18-59,0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Kingdom,Female 60+,0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Kingdom,Male 0-4,0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Kingdom,Male 5-17,0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Kingdom,Male 18-59,-0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Kingdom,Male 60+,0.0,0.0,0.01,1.0,54.7023545,-3.2765753
United Republic of Tanzania,Female 0-4,-1312.7498380829018,2667899.3913536267,0.1463,0.5888512989878094,-6.5247123,35.7878438
United Republic of Tanzania,Female 5-17,-399.073506891271,867311.7442572741,0.1057,0.2379355293537263,-6.5247123,35.7878438
United Republic of Tanzania,Female 18-59,-276.37007874015757,630157.9763779531,0.1028,0.07565843599730647,-6.5247123,35.7878438
United Republic of Tanzania,Female 60+,172.49900596421475,-341691.869449967,0.1144,0.5890438571337804,-6.5247123,35.7878438
United Republic of Tanzania,Male 0-4,-1152.8559361081252,2346410.065581325,0.06799999999999999,0.6407597301234444,-6.5247123,35.7878438
United Republic of Tanzania,Male 5-17,-240.90736534717712,549473.7315055158,0.15789999999999998,0.09572168314092222,-6.5247123,35.7878438
United Republic of Tanzania,Male 18-59,-94.9716699801194,262545.9459907225,0.1492,0.03848126423943954,-6.5247123,35.7878438
United Republic of Tanzania,Male 60+,143.3078664402943,-283212.6191284664,0.097,0.4382148087197524,-6.5247123,35.7878438
United States of America,Female 0-4,-0.0,0.0,0.01,1.0,39.7837304,-100.4458825
United States of America,Female 5-17,0.0,0.0,0.01,1.0,39.7837304,-100.4458825
United States of America,Female 18-59,-0.0,0.0,0.01,1.0,39.7837304,-100.4458825
United States of America,Female 60+,-0.0,0.0,0.01,1.0,39.7837304,-100.4458825
United States of America,Male 0-4,-0.0,0.0,0.01,1.0,39.7837304,-100.4458825
United States of America,Male 5-17,0.0,0.0,0.01,1.0,39.7837304,-100.4458825
United States of America,Male 18-59,-0.0,0.0,0.01,1.0,39.7837304,-100.4458825
United States of America,Male 60+,0.0,0.0,0.01,1.0,39.7837304,-100.4458825
Uruguay,Female 0-4,1.2216981132075475,-2449.829009433963,0.0912,0.9249972013783972,-32.8755548,-56.0201525
Uruguay,Female 5-17,4.202178248197576,-8422.114281331493,0.07669999999999999,0.9799467005962976,-32.8755548,-56.0201525
Uruguay,Female 18-59,46.62256442489,-93509.90289126337,0.0564,0.9021247624734812,-32.8755548,-56.0201525
Uruguay,Female 60+,0.8440860215053763,-1686.4408602150534,0.06509999999999999,0.986007548842736,-32.8755548,-56.0201525
Uruguay,Male 0-4,1.2040816326530617,-2413.040816326531,0.08829999999999999,0.8290295710120655,-32.8755548,-56.0201525
Uruguay,Male 5-17,3.918539325842697,-7848.536516853933,0.2217,0.6510574936070235,-32.8755548,-56.0201525
Uruguay,Male 18-59,101.15257223396752,-202830.72586328388,0.2101,0.817452561031798,-32.8755548,-56.0201525
Uruguay,Male 60+,1.7279462439696756,-3458.3111647139895,0.1115,0.9936476354313776,-32.8755548,-56.0201525
Uzbekistan,Female 0-4,-344.9447852760736,694866.2402862984,0.2826,0.7309574857488709,41.32373,63.9528098
Uzbekistan,Female 5-17,-257.3339115351258,518203.6614628507,0.2362,0.7276173997365212,41.32373,63.9528098
Uzbekistan,Female 18-59,-360.05302385008514,725353.8611584323,0.2014,0.7143983093139661,41.32373,63.9528098
Uzbekistan,Female 60+,-99.47251414713013,200351.0509296685,0.126,0.6866608879036304,41.32373,63.9528098
Uzbekistan,Male 0-4,-284.9861773117254,574189.8112488083,0.2391,0.7262591371729449,41.32373,63.9528098
Uzbekistan,Male 5-17,-207.0617459190916,417173.6463212681,0.2362,0.7319584532781759,41.32373,63.9528098
Uzbekistan,Male 18-59,-357.9761709120791,720884.5499863054,0.2449,0.6704263386650042,41.32373,63.9528098
Uzbekistan,Male 60+,-82.06376021798364,165306.9209809264,0.16949999999999998,0.6325490449485898,41.32373,63.9528098
Vanuatu,Female 0-4,0.0,0.0,0.01,1.0,-16.5255069,168.1069154
Vanuatu,Female 5-17,-1.8410098834009508e-18,0.33333333333333703,0.01,0.0,-16.5255069,168.1069154
Vanuatu,Female 18-59,4.419390817398351e-19,0.3333333333333324,0.01,0.0,-16.5255069,168.1069154
Vanuatu,Female 60+,0.0,0.0,0.01,1.0,-16.5255069,168.1069154
Vanuatu,Male 0-4,0.0,0.0,0.01,1.0,-16.5255069,168.1069154
Vanuatu,Male 5-17,0.0,0.0,0.01,1.0,-16.5255069,168.1069154
Vanuatu,Male 18-59,-0.2318840579710145,467.6811594202898,0.2565,0.7274732199117837,-16.5255069,168.1069154
Vanuatu,Male 60+,-0.031249999999999983,63.03124999999997,0.2014,0.014160156250000113,-16.5255069,168.1069154
Venezuela (Bolivarian Republic of),Female 0-4,91.36578171091443,-182927.17551622415,0.08249999999999999,0.7540643098474137,8.0018709,-66.1109318
Venezuela (Bolivarian Republic of),Female 5-17,300.81397006414835,-602523.3022095512,0.1028,0.8151270697892565,8.0018709,-66.1109318
Venezuela (Bolivarian Republic of),Female 18-59,236.6,-473101.0,0.1289,0.863893877153918,8.0018709,-66.1109318
Venezuela (Bolivarian Republic of),Female 60+,32.878125,-65871.52968749999,0.097,0.9542685302422848,8.0018709,-66.1109318
Venezuela (Bolivarian Republic of),Male 0-4,95.17616099071208,-190515.1681114551,0.08539999999999999,0.8173193557738422,8.0018709,-66.1109318
Venezuela (Bolivarian Republic of),Male 5-17,312.1878804648587,-625275.1787493079,0.07959999999999999,0.7385267088792198,8.0018709,-66.1109318
Venezuela (Bolivarian Republic of),Male 18-59,281.9424636572304,-563721.8411629689,0.1028,0.8462491204213733,8.0018709,-66.1109318
Venezuela (Bolivarian Republic of),Male 60+,46.2232570516232,-92594.35045236828,0.097,0.9759697181433468,8.0018709,-66.1109318
Viet Nam,Female 0-4,0.0,0.0,0.01,1.0,13.2904027,108.4265113
Viet Nam,Female 5-17,-0.0,0.0,0.01,1.0,13.2904027,108.4265113
Viet Nam,Female 18-59,-0.0,0.0,0.01,1.0,13.2904027,108.4265113
Viet Nam,Female 60+,0.0,0.0,0.01,1.0,13.2904027,108.4265113
Viet Nam,Male 0-4,-0.0,0.0,0.01,1.0,13.2904027,108.4265113
Viet Nam,Male 5-17,-0.0,0.0,0.01,1.0,13.2904027,108.4265113
Viet Nam,Male 18-59,0.0,0.0,0.01,1.0,13.2904027,108.4265113
Viet Nam,Male 60+,0.0,0.0,0.01,1.0,13.2904027,108.4265113
Yemen,Female 0-4,7509.8483239296365,-15052644.078659138,0.1434,0.9646323981651184,16.3471243,47.8915271
Yemen,Female 5-17,33603.039009287924,-67357045.74953559,0.06509999999999999,0.9596227635990412,16.3471243,47.8915271
Yemen,Female 18-59,38426.50221238939,-77020341.67920354,0.1115,0.944347143926256,16.3471243,47.8915271
Yemen,Female 60+,2717.6481481481474,-5448854.992063492,0.1724,0.8413541281939694,16.3471243,47.8915271
Yemen,Male 0-4,6833.906456831888,-13697771.315928815,0.0593,0.9979241024444796,16.3471243,47.8915271
Yemen,Male 5-17,34095.64613265105,-68348306.18047626,0.1956,0.918964171146026,16.3471243,47.8915271
Yemen,Male 18-59,38450.230769230766,-77059161.81538461,0.1202,0.9359900790003888,16.3471243,47.8915271
Yemen,Male 60+,3075.9821862348167,-6167480.079352223,0.0941,0.9103675942245408,16.3471243,47.8915271
Zambia,Female 0-4,-341.89629843007333,692570.6181765805,0.0622,0.9115688106277874,-14.5186239,27.5599164
Zambia,Female 5-17,-279.6547256097561,573911.9135670732,0.1492,0.5641508384366787,-14.5186239,27.5599164
Zambia,Female 18-59,-248.4489062031765,512130.2484267306,0.1289,0.44194848047618496,-14.5186239,27.5599164
Zambia,Female 60+,-59.29054054054054,120300.2162162162,0.08829999999999999,0.7998651355343436,-14.5186239,27.5599164
Zambia,Male 0-4,-313.45655487804885,635389.9042682927,0.1666,0.6582364790974473,-14.5186239,27.5599164
Zambia,Male 5-17,-210.49803602871472,434540.33428145776,0.06799999999999999,0.4257410339989117,-14.5186239,27.5599164
Zambia,Male 18-59,-33.676531600055306,81690.28253353613,0.07669999999999999,0.16910888888996822,-14.5186239,27.5599164
Zambia,Male 60+,-14.368625277161856,30290.53215077604,0.0564,0.20032883426334025,-14.5186239,27.5599164
Zimbabwe,Female 0-4,53.727011494252864,-107581.31034482757,0.06509999999999999,0.9975101580174944,-18.4554963,29.7468414
Zimbabwe,Female 5-17,124.6560564597436,-249673.57395938356,0.0912,0.999940256809032,-18.4554963,29.7468414
Zimbabwe,Female 18-59,211.65793780687397,-424071.416366612,0.126,0.898785999213412,-18.4554963,29.7468414
Zimbabwe,Female 60+,5.4508002371072894,-10927.014226437459,0.07669999999999999,0.976794717696272,-18.4554963,29.7468414
Zimbabwe,Male 0-4,53.59899863450161,-107313.90031861633,0.06509999999999999,0.95802258750835,-18.4554963,29.7468414
Zimbabwe,Male 5-17,130.58249704840614,-261446.6747343565,0.155,0.9489650876008009,-18.4554963,29.7468414
Zimbabwe,Male 18-59,219.9427083333333,-440290.3677083332,0.1376,0.8873260737437416,-18.4554963,29.7468414
Zimbabwe,Male 60+,4.827171694261738,-9676.174189158544,0.1927,0.9488989240904354,-18.4554963,29.7468414
